,TIMESTAMP,DATE,TIME,QUERY,LOG
48,09/12/2022 13:44:32,09/12/2022,13:44:32,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 122 AND D.Venue_Id = 7","2022-12-09T13:44:32.447910Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 122 AND D.Venue_Id = 7"
49,09/12/2022 13:44:34,09/12/2022,13:44:34,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 7","2022-12-09T13:44:34.946024Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 7"
50,09/12/2022 13:44:41,09/12/2022,13:44:41,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 1","2022-12-09T13:44:41.781759Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 1"
51,09/12/2022 13:44:43,09/12/2022,13:44:43,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 2","2022-12-09T13:44:43.117907Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 2"
52,09/12/2022 13:44:43,09/12/2022,13:44:43,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 3","2022-12-09T13:44:43.892965Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 3"
53,09/12/2022 13:44:44,09/12/2022,13:44:44,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 4","2022-12-09T13:44:44.717584Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 4"
54,09/12/2022 13:44:47,09/12/2022,13:44:47,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 5","2022-12-09T13:44:47.275715Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 5"
55,09/12/2022 13:44:49,09/12/2022,13:44:49,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 6","2022-12-09T13:44:49.247051Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 6"
56,09/12/2022 13:44:50,09/12/2022,13:44:50,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 7","2022-12-09T13:44:50.516590Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 7"
57,09/12/2022 13:44:53,09/12/2022,13:44:53,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 8","2022-12-09T13:44:53.543395Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 8"
58,09/12/2022 13:44:54,09/12/2022,13:44:54,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 9","2022-12-09T13:44:54.987908Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 100 AND D.Venue_Id = 9"
59,09/12/2022 13:45:00,09/12/2022,13:45:00,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 1","2022-12-09T13:45:00.122707Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 1"
60,09/12/2022 13:45:01,09/12/2022,13:45:01,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 2","2022-12-09T13:45:01.118789Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 2"
61,09/12/2022 13:45:02,09/12/2022,13:45:02,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 3","2022-12-09T13:45:02.276258Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 3"
62,09/12/2022 13:45:03,09/12/2022,13:45:03,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 4","2022-12-09T13:45:03.365670Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 4"
63,09/12/2022 13:45:07,09/12/2022,13:45:07,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 5","2022-12-09T13:45:07.179253Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 5"
64,09/12/2022 13:45:08,09/12/2022,13:45:08,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 6","2022-12-09T13:45:08.486369Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 101 AND D.Venue_Id = 6"
65,09/12/2022 13:45:27,09/12/2022,13:45:27,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 101","2022-12-09T13:45:27.113507Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 101"
66,09/12/2022 13:45:30,09/12/2022,13:45:30,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 102","2022-12-09T13:45:30.253181Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 102"
67,09/12/2022 13:45:32,09/12/2022,13:45:32,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 103","2022-12-09T13:45:32.068397Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 103"
68,09/12/2022 13:45:33,09/12/2022,13:45:33,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 104","2022-12-09T13:45:33.922676Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 104"
69,09/12/2022 13:45:36,09/12/2022,13:45:36,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 105","2022-12-09T13:45:36.544329Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 105"
70,09/12/2022 13:45:38,09/12/2022,13:45:38,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 107","2022-12-09T13:45:38.925143Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 107"
71,09/12/2022 13:45:42,09/12/2022,13:45:42,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 162","2022-12-09T13:45:42.980382Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id  WHERE B.Runs_Scored = 6 AND A.Striker = 162"
